id,scheduled,start_time_tbd,status,competitors,resumed,sport_event_type,estimated,tournament_round.type,tournament_round.number,tournament_round.name,tournament_round.group_long_name,season.id,season.name,season.start_date,season.end_date,season.year,season.tournament_id,tournament.id,tournament.name,tournament.parent_id,tournament.sport.id,tournament.sport.name,tournament.category.id,tournament.category.name,tournament.type,tournament.gender,venue.id,venue.name,venue.city_name,venue.country_name,venue.country_code,tournament_round.cup_round_match_number,tournament_round.cup_round_matches,tournament.category.level,venue.capacity,player1,player2,player1_id,player1_name,player1_nationality,player1_country_code,player1_abbreviation,player1_seed,player1_bracket_number,player1_qualifier,player1_players,player2_id,player2_name,player2_nationality,player2_country_code,player2_abbreviation,player2_seed,player2_bracket_number,player2_qualifier,player2_players,player1_virtual,player2_virtual
sr:match:43336683,2023-08-29T10:30:00+00:00,False,closed,"[{'id': 'sr:competitor:95169', 'name': 'Khomich, Aleksei', 'nationality': 'Neutral', 'abbreviation': 'KHO', 'seed': 8, 'bracket_number': 57, 'qualifier': 'home'}, {'id': 'sr:competitor:441476', 'name': 'Tadic, Vladan', 'nationality': 'Bosnie-Herzégovine', 'country_code': 'BIH', 'abbreviation': 'TAD', 'seed': 16, 'bracket_number': 64, 'qualifier': 'away'}]",,singles,True,qualification,1.0,qualification,"Kursumlijska Banja, Singles Qualify, M-ITF-SRB-15A",sr:season:109487,"ITF Serbia F15, Men Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:40775,sr:tournament:40775,"ITF Serbia F15, Men Singles",sr:tournament:40771,sr:sport:5,Tennis,sr:category:785,ITF Hommes,singles,men,sr:venue:71395,COURT VIKTOR TROICKI,Kursumlijska Banja,Serbie,SRB,,,,,"{'id': 'sr:competitor:95169', 'name': 'Khomich, Aleksei', 'nationality': 'Neutral', 'abbreviation': 'KHO', 'seed': 8, 'bracket_number': 57, 'qualifier': 'home'}","{'id': 'sr:competitor:441476', 'name': 'Tadic, Vladan', 'nationality': 'Bosnie-Herzégovine', 'country_code': 'BIH', 'abbreviation': 'TAD', 'seed': 16, 'bracket_number': 64, 'qualifier': 'away'}",sr:competitor:95169,"Khomich, Aleksei",Neutral,,KHO,8.0,57.0,home,,sr:competitor:441476,"Tadic, Vladan",Bosnie-Herzégovine,BIH,TAD,16.0,64.0,away,,,
sr:match:43337219,2023-08-29T10:30:00+00:00,False,closed,"[{'id': 'sr:competitor:118526', 'name': 'Wolff, Vivian', 'nationality': 'Etats-Unis', 'country_code': 'USA', 'abbreviation': 'WOL', 'seed': 1, 'bracket_number': 1, 'qualifier': 'home'}, {'id': 'sr:competitor:54983', 'name': 'Morderger, Tayisiya', 'nationality': 'Allemagne', 'country_code': 'DEU', 'abbreviation': 'MOR', 'seed': 14, 'bracket_number': 4, 'qualifier': 'away'}]",,singles,True,qualification,1.0,qualification,"Oldenzaal, Singles Qualifying, W-ITF-NED-05A",sr:season:109533,"ITF Netherlands 05A, Women Singles 2023",2023-08-28,2023-09-03,2023,sr:tournament:17552,sr:tournament:17552,"ITF Netherlands 05A, Women Singles",sr:tournament:17550,sr:sport:5,Tennis,sr:category:213,ITF Femmes,singles,women,sr:venue:22622,Court 6,Oldenzaal,Pays-Bas,NLD,,,,,"{'id': 'sr:competitor:118526', 'name': 'Wolff, Vivian', 'nationality': 'Etats-Unis', 'country_code': 'USA', 'abbreviation': 'WOL', 'seed': 1, 'bracket_number': 1, 'qualifier': 'home'}","{'id': 'sr:competitor:54983', 'name': 'Morderger, Tayisiya', 'nationality': 'Allemagne', 'country_code': 'DEU', 'abbreviation': 'MOR', 'seed': 14, 'bracket_number': 4, 'qualifier': 'away'}",sr:competitor:118526,"Wolff, Vivian",Etats-Unis,USA,WOL,1.0,1.0,home,,sr:competitor:54983,"Morderger, Tayisiya",Allemagne,DEU,MOR,14.0,4.0,away,,,
sr:match:43361707,2023-08-29T10:30:00+00:00,False,closed,"[{'id': 'sr:competitor:235260', 'name': 'Chwalinska, Maja', 'nationality': 'Pologne', 'country_code': 'POL', 'abbreviation': 'CHW', 'seed': 1, 'bracket_number': 1, 'qualifier': 'home'}, {'id': 'sr:competitor:280989', 'name': 'Kawamura, Mana', 'nationality': 'Japon', 'country_code': 'JPN', 'abbreviation': 'KAW', 'bracket_number': 3, 'qualifier': 'away'}]",,singles,True,qualification,1.0,qualification,"Prague, Singles Qualifying, W-ITF-CZE-02A",sr:season:109525,"ITF Czech Republic 02A, Women Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:22953,sr:tournament:22953,"ITF Czech Republic 02A, Women Singles",sr:tournament:22951,sr:sport:5,Tennis,sr:category:213,ITF Femmes,singles,women,sr:venue:23384,Court 7,Prague,République Tchèque,CZE,,,,,"{'id': 'sr:competitor:235260', 'name': 'Chwalinska, Maja', 'nationality': 'Pologne', 'country_code': 'POL', 'abbreviation': 'CHW', 'seed': 1, 'bracket_number': 1, 'qualifier': 'home'}","{'id': 'sr:competitor:280989', 'name': 'Kawamura, Mana', 'nationality': 'Japon', 'country_code': 'JPN', 'abbreviation': 'KAW', 'bracket_number': 3, 'qualifier': 'away'}",sr:competitor:235260,"Chwalinska, Maja",Pologne,POL,CHW,1.0,1.0,home,,sr:competitor:280989,"Kawamura, Mana",Japon,JPN,KAW,,3.0,away,,,
sr:match:43268199,2023-08-29T10:35:00+00:00,False,closed,"[{'id': 'sr:competitor:63090', 'name': 'Fatic, Nerman', 'nationality': 'Bosnie-Herzégovine', 'country_code': 'BIH', 'abbreviation': 'FAT', 'bracket_number': 11, 'qualifier': 'home'}, {'id': 'sr:competitor:983047', 'name': 'Carboni, Lorenzo', 'nationality': 'Italie', 'country_code': 'ITA', 'abbreviation': 'CAR', 'bracket_number': 12, 'qualifier': 'away'}]",,singles,True,cup,,round_of_32,"Como, Italy",sr:season:105919,"Côme, Italie, Simple Messieurs 2023",2023-08-27,2023-09-03,2023,sr:tournament:3777,sr:tournament:3777,"Côme, Italie, Simple Messieurs",sr:tournament:3775,sr:sport:5,Tennis,sr:category:72,Challenger,singles,men,sr:venue:14794,Centrale,Como,Italie,ITA,1.0,1.0,,,"{'id': 'sr:competitor:63090', 'name': 'Fatic, Nerman', 'nationality': 'Bosnie-Herzégovine', 'country_code': 'BIH', 'abbreviation': 'FAT', 'bracket_number': 11, 'qualifier': 'home'}","{'id': 'sr:competitor:983047', 'name': 'Carboni, Lorenzo', 'nationality': 'Italie', 'country_code': 'ITA', 'abbreviation': 'CAR', 'bracket_number': 12, 'qualifier': 'away'}",sr:competitor:63090,"Fatic, Nerman",Bosnie-Herzégovine,BIH,FAT,,11.0,home,,sr:competitor:983047,"Carboni, Lorenzo",Italie,ITA,CAR,,12.0,away,,,
sr:match:43336047,2023-08-29T10:35:00+00:00,False,closed,"[{'id': 'sr:competitor:473315', 'name': 'Andreescu, Stefan Adrian', 'nationality': 'Roumanie', 'country_code': 'ROU', 'abbreviation': 'AND', 'seed': 5, 'bracket_number': 33, 'qualifier': 'home'}, {'id': 'sr:competitor:103465', 'name': 'Filip, Vladimir', 'nationality': 'Roumanie', 'country_code': 'ROU', 'abbreviation': 'FIL', 'seed': 14, 'bracket_number': 40, 'qualifier': 'away'}]",,singles,True,qualification,1.0,qualification,"Bucharest, Singles Qualifying, M-ITF-ROU-10A",sr:season:109491,"ITF Romania F10, Men Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:17210,sr:tournament:17210,"ITF Romania F10, Men Singles",sr:tournament:17208,sr:sport:5,Tennis,sr:category:785,ITF Hommes,singles,men,sr:venue:2087,Court 1,Bucarest,Roumanie,ROU,,,,,"{'id': 'sr:competitor:473315', 'name': 'Andreescu, Stefan Adrian', 'nationality': 'Roumanie', 'country_code': 'ROU', 'abbreviation': 'AND', 'seed': 5, 'bracket_number': 33, 'qualifier': 'home'}","{'id': 'sr:competitor:103465', 'name': 'Filip, Vladimir', 'nationality': 'Roumanie', 'country_code': 'ROU', 'abbreviation': 'FIL', 'seed': 14, 'bracket_number': 40, 'qualifier': 'away'}",sr:competitor:473315,"Andreescu, Stefan Adrian",Roumanie,ROU,AND,5.0,33.0,home,,sr:competitor:103465,"Filip, Vladimir",Roumanie,ROU,FIL,14.0,40.0,away,,,
sr:match:43336721,2023-08-29T10:35:00+00:00,False,closed,"[{'id': 'sr:competitor:65908', 'name': 'Terczynski, Mateusz', 'nationality': 'Pologne', 'country_code': 'POL', 'abbreviation': 'TER', 'seed': 3, 'bracket_number': 17, 'qualifier': 'home'}, {'id': 'sr:competitor:894511', 'name': 'Kremenchutskyi, Ivan', 'nationality': 'Ukraine', 'country_code': 'UKR', 'abbreviation': 'KRE', 'seed': 14, 'bracket_number': 24, 'qualifier': 'away'}]",,singles,True,qualification,2.0,qualification,"Szczawno, Singles Qualifying, M-ITF-POL-05A",sr:season:109467,"ITF Poland F5, Men Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:15584,sr:tournament:15584,"ITF Poland F5, Men Singles",sr:tournament:19190,sr:sport:5,Tennis,sr:category:785,ITF Hommes,singles,men,sr:venue:73531,Court 5,Szczawno,Pologne,POL,,,,,"{'id': 'sr:competitor:65908', 'name': 'Terczynski, Mateusz', 'nationality': 'Pologne', 'country_code': 'POL', 'abbreviation': 'TER', 'seed': 3, 'bracket_number': 17, 'qualifier': 'home'}","{'id': 'sr:competitor:894511', 'name': 'Kremenchutskyi, Ivan', 'nationality': 'Ukraine', 'country_code': 'UKR', 'abbreviation': 'KRE', 'seed': 14, 'bracket_number': 24, 'qualifier': 'away'}",sr:competitor:65908,"Terczynski, Mateusz",Pologne,POL,TER,3.0,17.0,home,,sr:competitor:894511,"Kremenchutskyi, Ivan",Ukraine,UKR,KRE,14.0,24.0,away,,,
sr:match:43337847,2023-08-29T10:35:00+00:00,False,closed,"[{'id': 'sr:competitor:175070', 'name': 'Fonio, Giovanni', 'nationality': 'Italie', 'country_code': 'ITA', 'abbreviation': 'FON', 'seed': 5, 'bracket_number': 17, 'qualifier': 'home'}, {'id': 'sr:competitor:341220', 'name': 'Royer, Valentin', 'nationality': 'France', 'country_code': 'FRA', 'abbreviation': 'ROY', 'seed': 10, 'bracket_number': 20, 'qualifier': 'away'}]",,singles,True,qualification,2.0,qualification,"Como, Italy, Qualifying",sr:season:105919,"Côme, Italie, Simple Messieurs 2023",2023-08-27,2023-09-03,2023,sr:tournament:3777,sr:tournament:3777,"Côme, Italie, Simple Messieurs",sr:tournament:3775,sr:sport:5,Tennis,sr:category:72,Challenger,singles,men,sr:venue:73585,TC Giussano Indoors 5,Como,Italie,ITA,1.0,1.0,,,"{'id': 'sr:competitor:175070', 'name': 'Fonio, Giovanni', 'nationality': 'Italie', 'country_code': 'ITA', 'abbreviation': 'FON', 'seed': 5, 'bracket_number': 17, 'qualifier': 'home'}","{'id': 'sr:competitor:341220', 'name': 'Royer, Valentin', 'nationality': 'France', 'country_code': 'FRA', 'abbreviation': 'ROY', 'seed': 10, 'bracket_number': 20, 'qualifier': 'away'}",sr:competitor:175070,"Fonio, Giovanni",Italie,ITA,FON,5.0,17.0,home,,sr:competitor:341220,"Royer, Valentin",France,FRA,ROY,10.0,20.0,away,,,
sr:match:43337879,2023-08-29T10:35:00+00:00,False,closed,"[{'id': 'sr:competitor:686709', 'name': 'Simakin, Ilia', 'nationality': 'Neutral', 'abbreviation': 'SIM', 'seed': 7, 'bracket_number': 17, 'qualifier': 'home'}, {'id': 'sr:competitor:1036507', 'name': 'Covato, Matteo', 'nationality': 'Italie', 'country_code': 'ITA', 'abbreviation': 'COV', 'bracket_number': 18, 'qualifier': 'away'}]",,singles,True,cup,,round_of_32,"Monastir, Singles Main, M-ITF-TUN-39A",sr:season:109499,"ITF Tunisia F39, Men Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:22673,sr:tournament:22673,"ITF Tunisia F39, Men Singles",sr:tournament:22671,sr:sport:5,Tennis,sr:category:785,ITF Hommes,singles,men,sr:venue:33920,Court 3,Monastir,Tunisie,TUN,,,,,"{'id': 'sr:competitor:686709', 'name': 'Simakin, Ilia', 'nationality': 'Neutral', 'abbreviation': 'SIM', 'seed': 7, 'bracket_number': 17, 'qualifier': 'home'}","{'id': 'sr:competitor:1036507', 'name': 'Covato, Matteo', 'nationality': 'Italie', 'country_code': 'ITA', 'abbreviation': 'COV', 'bracket_number': 18, 'qualifier': 'away'}",sr:competitor:686709,"Simakin, Ilia",Neutral,,SIM,7.0,17.0,home,,sr:competitor:1036507,"Covato, Matteo",Italie,ITA,COV,,18.0,away,,,
sr:match:43290877,2023-08-29T10:40:00+00:00,False,closed,"[{'id': 'sr:competitor:93657', 'name': 'Karamoko, Naima', 'nationality': 'Suisse', 'country_code': 'CHE', 'abbreviation': 'KAR', 'bracket_number': 11, 'qualifier': 'home'}, {'id': 'sr:competitor:158688', 'name': 'Rushiti, Arlinda', 'nationality': 'Suisse', 'country_code': 'CHE', 'abbreviation': 'RUS', 'seed': 10, 'bracket_number': 12, 'qualifier': 'away'}]",,singles,True,qualification,1.0,qualification,"Collonge-Bellerive, Singles Qualify, W-ITF-SUI-05A",sr:season:109529,"ITF Switzerland 05A, Women Singles 2023",2023-08-28,2023-09-03,2023,sr:tournament:18330,sr:tournament:18330,"ITF Switzerland 05A, Women Singles",sr:tournament:18328,sr:sport:5,Tennis,sr:category:213,ITF Femmes,singles,women,sr:venue:22618,Court 4,Collonge-Bellerive,Suisse,CHE,,,,,"{'id': 'sr:competitor:93657', 'name': 'Karamoko, Naima', 'nationality': 'Suisse', 'country_code': 'CHE', 'abbreviation': 'KAR', 'bracket_number': 11, 'qualifier': 'home'}","{'id': 'sr:competitor:158688', 'name': 'Rushiti, Arlinda', 'nationality': 'Suisse', 'country_code': 'CHE', 'abbreviation': 'RUS', 'seed': 10, 'bracket_number': 12, 'qualifier': 'away'}",sr:competitor:93657,"Karamoko, Naima",Suisse,CHE,KAR,,11.0,home,,sr:competitor:158688,"Rushiti, Arlinda",Suisse,CHE,RUS,10.0,12.0,away,,,
sr:match:43294567,2023-08-29T10:40:00+00:00,False,closed,"[{'id': 'sr:competitor:48486', 'name': 'Gorgodze, Ekaterine', 'nationality': 'Géorgie', 'country_code': 'GEO', 'abbreviation': 'GOR', 'bracket_number': 11, 'qualifier': 'home'}, {'id': 'sr:competitor:1034317', 'name': 'Krejcova, Tereza', 'nationality': 'République Tchèque', 'country_code': 'CZE', 'abbreviation': 'KRE', 'bracket_number': 12, 'qualifier': 'away'}]",,singles,True,cup,,round_of_64,"Prague, Singles Main, W-ITF-CZE-02A",sr:season:109525,"ITF Czech Republic 02A, Women Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:22953,sr:tournament:22953,"ITF Czech Republic 02A, Women Singles",sr:tournament:22951,sr:sport:5,Tennis,sr:category:213,ITF Femmes,singles,women,sr:venue:33880,Court 5,Prague,République Tchèque,CZE,1.0,1.0,,,"{'id': 'sr:competitor:48486', 'name': 'Gorgodze, Ekaterine', 'nationality': 'Géorgie', 'country_code': 'GEO', 'abbreviation': 'GOR', 'bracket_number': 11, 'qualifier': 'home'}","{'id': 'sr:competitor:1034317', 'name': 'Krejcova, Tereza', 'nationality': 'République Tchèque', 'country_code': 'CZE', 'abbreviation': 'KRE', 'bracket_number': 12, 'qualifier': 'away'}",sr:competitor:48486,"Gorgodze, Ekaterine",Géorgie,GEO,GOR,,11.0,home,,sr:competitor:1034317,"Krejcova, Tereza",République Tchèque,CZE,KRE,,12.0,away,,,
sr:match:43335881,2023-08-29T10:40:00+00:00,False,closed,"[{'id': 'sr:competitor:675177', 'name': 'Claverie, Lorenzo', 'nationality': 'Italie', 'country_code': 'ITA', 'abbreviation': 'CLA', 'bracket_number': 29, 'qualifier': 'home'}, {'id': 'sr:competitor:983475', 'name': 'Ribecai, Michele', 'nationality': 'Italie', 'country_code': 'ITA', 'abbreviation': 'RIB', 'bracket_number': 30, 'qualifier': 'away'}]",,singles,True,cup,,round_of_32,"Idanha-a-Nova, Singles Main, M-ITF-POR-10A",sr:season:109435,"ITF Portugal F10, Men Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:15686,sr:tournament:15686,"ITF Portugal F10, Men Singles",sr:tournament:19092,sr:sport:5,Tennis,sr:category:785,ITF Hommes,singles,men,sr:venue:23900,Court 1,Idanha-A-Nova,Portugal,PRT,,,,,"{'id': 'sr:competitor:675177', 'name': 'Claverie, Lorenzo', 'nationality': 'Italie', 'country_code': 'ITA', 'abbreviation': 'CLA', 'bracket_number': 29, 'qualifier': 'home'}","{'id': 'sr:competitor:983475', 'name': 'Ribecai, Michele', 'nationality': 'Italie', 'country_code': 'ITA', 'abbreviation': 'RIB', 'bracket_number': 30, 'qualifier': 'away'}",sr:competitor:675177,"Claverie, Lorenzo",Italie,ITA,CLA,,29.0,home,,sr:competitor:983475,"Ribecai, Michele",Italie,ITA,RIB,,30.0,away,,,
sr:match:43338409,2023-08-29T10:40:00+00:00,False,closed,"[{'id': 'sr:competitor:870879', 'name': 'Verbeek, Daniel', 'nationality': 'Pays-Bas', 'country_code': 'NLD', 'abbreviation': 'VER', 'bracket_number': 44, 'qualifier': 'home'}, {'id': 'sr:competitor:329039', 'name': 'Thurner, Noah', 'nationality': 'Allemagne', 'country_code': 'DEU', 'abbreviation': 'THU', 'seed': 14, 'bracket_number': 48, 'qualifier': 'away'}]",,singles,True,qualification,1.0,qualification,"Oldenzaal, Singles Qualifying, M-ITF-NED-04A",sr:season:109441,"ITF Netherlands F4, Men Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:19186,sr:tournament:19186,"ITF Netherlands F4, Men Singles",sr:tournament:19184,sr:sport:5,Tennis,sr:category:785,ITF Hommes,singles,men,sr:venue:73545,Court 7,Oldenzaal,Pays-Bas,NLD,,,,,"{'id': 'sr:competitor:870879', 'name': 'Verbeek, Daniel', 'nationality': 'Pays-Bas', 'country_code': 'NLD', 'abbreviation': 'VER', 'bracket_number': 44, 'qualifier': 'home'}","{'id': 'sr:competitor:329039', 'name': 'Thurner, Noah', 'nationality': 'Allemagne', 'country_code': 'DEU', 'abbreviation': 'THU', 'seed': 14, 'bracket_number': 48, 'qualifier': 'away'}",sr:competitor:870879,"Verbeek, Daniel",Pays-Bas,NLD,VER,,44.0,home,,sr:competitor:329039,"Thurner, Noah",Allemagne,DEU,THU,14.0,48.0,away,,,
sr:match:43336481,2023-08-29T10:45:00+00:00,False,closed,"[{'id': 'sr:competitor:794896', 'name': 'Benes, Martin', 'nationality': 'République Tchèque', 'country_code': 'CZE', 'abbreviation': 'BEN', 'seed': 2, 'bracket_number': 9, 'qualifier': 'home'}, {'id': 'sr:competitor:1017875', 'name': 'Rudolf, Matej', 'nationality': 'République Tchèque', 'country_code': 'CZE', 'abbreviation': 'RUD', 'bracket_number': 13, 'qualifier': 'away'}]",,singles,True,qualification,1.0,qualification,"Jablonec nad Nisou, Singles Qualify, M-ITF-CZE-04A",sr:season:109429,"ITF Czech Republic F4, Men Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:19052,sr:tournament:19052,"ITF Czech Republic F4, Men Singles",sr:tournament:19050,sr:sport:5,Tennis,sr:category:785,ITF Hommes,singles,men,sr:venue:29604,Court 5,Jablonec,République Tchèque,CZE,,,,,"{'id': 'sr:competitor:794896', 'name': 'Benes, Martin', 'nationality': 'République Tchèque', 'country_code': 'CZE', 'abbreviation': 'BEN', 'seed': 2, 'bracket_number': 9, 'qualifier': 'home'}","{'id': 'sr:competitor:1017875', 'name': 'Rudolf, Matej', 'nationality': 'République Tchèque', 'country_code': 'CZE', 'abbreviation': 'RUD', 'bracket_number': 13, 'qualifier': 'away'}",sr:competitor:794896,"Benes, Martin",République Tchèque,CZE,BEN,2.0,9.0,home,,sr:competitor:1017875,"Rudolf, Matej",République Tchèque,CZE,RUD,,13.0,away,,,
sr:match:43338573,2023-08-29T10:50:00+00:00,False,ended,"[{'id': 'sr:competitor:409677', 'name': 'von der Schulenburg, Henry', 'nationality': 'Suisse', 'country_code': 'CHE', 'abbreviation': 'VON', 'bracket_number': 19, 'qualifier': 'home'}, {'id': 'sr:competitor:194674', 'name': 'Martinez, Louroi', 'nationality': 'Suisse', 'country_code': 'CHE', 'abbreviation': 'MAR', 'bracket_number': 20, 'qualifier': 'away'}]",,singles,True,cup,,round_of_32,"Sion, Singles Main, M-ITF-SUI-05A",sr:season:109445,"ITF Switzerland F5, Men Singles 2023",2023-08-27,2023-09-03,2023,sr:tournament:18266,sr:tournament:18266,"ITF Switzerland F5, Men Singles",sr:tournament:18228,sr:sport:5,Tennis,sr:category:785,ITF Hommes,singles,men,sr:venue:73527,RADO Ct. 3,Sion,Suisse,CHE,,,,,"{'id': 'sr:competitor:409677', 'name': 'von der Schulenburg, Henry', 'nationality': 'Suisse', 'country_code': 'CHE', 'abbreviation': 'VON', 'bracket_number': 19, 'qualifier': 'home'}","{'id': 'sr:competitor:194674', 'name': 'Martinez, Louroi', 'nationality': 'Suisse', 'country_code': 'CHE', 'abbreviation': 'MAR', 'bracket_number': 20, 'qualifier': 'away'}",sr:competitor:409677,"von der Schulenburg, Henry",Suisse,CHE,VON,,19.0,home,,sr:competitor:194674,"Martinez, Louroi",Suisse,CHE,MAR,,20.0,away,,,
sr:match:43336557,2023-08-29T10:55:00+00:00,False,closed,"[{'id': 'sr:competitor:42514', 'name': 'Rumler, Robert', 'nationality': 'République Tchèque', 'country_code': 'CZE', 'abbreviation': 'RUM', 'seed': 8, 'bracket_number': 29, 'qualifier': 'home'}, {'id': 'sr:competitor:1009713', 'name': 'Meh, Maks', 'nationality': 'Slovénie', 'country_code': 'SVN', 'abbreviation': 'MEH', 'bracket_number': 32, 'qualifier': 'away'}]",,singles,True,qualification,1.0,qualification,"Maribor, Singles Qualifying, M-ITF-SLO-05A",sr:season:109457,ITF Slovenia F5 Men Singles 2023,2023-08-28,2023-09-03,2023,sr:tournament:37685,sr:tournament:37685,ITF Slovenia F5 Men Singles,sr:tournament:37683,sr:sport:5,Tennis,sr:category:785,ITF Hommes,singles,men,sr:venue:73617,Indoor 3,Maribor,Slovénie,SVN,,,,,"{'id': 'sr:competitor:42514', 'name': 'Rumler, Robert', 'nationality': 'République Tchèque', 'country_code': 'CZE', 'abbreviation': 'RUM', 'seed': 8, 'bracket_number': 29, 'qualifier': 'home'}","{'id': 'sr:competitor:1009713', 'name': 'Meh, Maks', 'nationality': 'Slovénie', 'country_code': 'SVN', 'abbreviation': 'MEH', 'bracket_number': 32, 'qualifier': 'away'}",sr:competitor:42514,"Rumler, Robert",République Tchèque,CZE,RUM,8.0,29.0,home,,sr:competitor:1009713,"Meh, Maks",Slovénie,SVN,MEH,,32.0,away,,,
sr:match:43337533,2023-08-29T10:55:00+00:00,False,closed,"[{'id': 'sr:competitor:1050549', 'name': 'Corwin, F / Fekete, J', 'bracket_number': 13, 'abbreviation': 'C/F', 'qualifier': 'home', 'players': [{'id': 'sr:competitor:161874', 'name': 'Corwin, Felix', 'nationality': 'Etats-Unis', 'country_code': 'USA', 'abbreviation': 'COR'}, {'id': 'sr:competitor:608296', 'name': 'Fekete, Janos', 'nationality': 'Slovaquie', 'country_code': 'SVK', 'abbreviation': 'FEK'}]}, {'id': 'sr:competitor:779884', 'name': 'Gal, E / Voldrab, J', 'bracket_number': 14, 'abbreviation': 'G/V', 'qualifier': 'away', 'players': [{'id': 'sr:competitor:779898', 'name': 'Gal, Emanuel', 'nationality': 'Roumanie', 'country_code': 'ROU', 'abbreviation': 'GAL'}, {'id': 'sr:competitor:779900', 'name': 'Voldrab, Jakub', 'nationality': 'République Tchèque', 'country_code': 'CZE', 'abbreviation': 'VOL'}]}]",,doubles,True,cup,,round_of_16,"Vienna, Doubles Main, M-ITF-AUT-07A",sr:season:109503,"ITF Austria F7, Men Doubles 2023",2023-08-29,2023-09-02,2023,sr:tournament:37365,sr:tournament:37365,"ITF Austria F7, Men Doubles",sr:tournament:37361,sr:sport:5,Tennis,sr:category:785,ITF Hommes,doubles,men,sr:venue:73539,Court 11,Vienne,Autriche,AUT,,,,,"{'id': 'sr:competitor:1050549', 'name': 'Corwin, F / Fekete, J', 'bracket_number': 13, 'abbreviation': 'C/F', 'qualifier': 'home', 'players': [{'id': 'sr:competitor:161874', 'name': 'Corwin, Felix', 'nationality': 'Etats-Unis', 'country_code': 'USA', 'abbreviation': 'COR'}, {'id': 'sr:competitor:608296', 'name': 'Fekete, Janos', 'nationality': 'Slovaquie', 'country_code': 'SVK', 'abbreviation': 'FEK'}]}","{'id': 'sr:competitor:779884', 'name': 'Gal, E / Voldrab, J', 'bracket_number': 14, 'abbreviation': 'G/V', 'qualifier': 'away', 'players': [{'id': 'sr:competitor:779898', 'name': 'Gal, Emanuel', 'nationality': 'Roumanie', 'country_code': 'ROU', 'abbreviation': 'GAL'}, {'id': 'sr:competitor:779900', 'name': 'Voldrab, Jakub', 'nationality': 'République Tchèque', 'country_code': 'CZE', 'abbreviation': 'VOL'}]}",sr:competitor:1050549,"Corwin, F / Fekete, J",,,C/F,,13.0,home,"[{'id': 'sr:competitor:161874', 'name': 'Corwin, Felix', 'nationality': 'Etats-Unis', 'country_code': 'USA', 'abbreviation': 'COR'}, {'id': 'sr:competitor:608296', 'name': 'Fekete, Janos', 'nationality': 'Slovaquie', 'country_code': 'SVK', 'abbreviation': 'FEK'}]",sr:competitor:779884,"Gal, E / Voldrab, J",,,G/V,,14.0,away,"[{'id': 'sr:competitor:779898', 'name': 'Gal, Emanuel', 'nationality': 'Roumanie', 'country_code': 'ROU', 'abbreviation': 'GAL'}, {'id': 'sr:competitor:779900', 'name': 'Voldrab, Jakub', 'nationality': 'République Tchèque', 'country_code': 'CZE', 'abbreviation': 'VOL'}]",,
